,Problem,correct,category,option_a,option_b,option_c,option_d,option_e
734,a rectangle having length 120 cm and width 50 cm . if the length of the rectangle is increased by ten percent then how much percent the breadth should be decreased so as to maintain the same area .,d,geometry, 25 % , 33.33 % , 40 % , 7.69 % , none of these 
735,"a rectangular wall is covered entirely with two kinds of decorative tiles : regular and jumbo . 1 / 3 of the tiles are jumbo tiles , which have a length three times that of regular tiles and have the same ratio of length to width as the regular tiles . if regular tiles cover 90 square feet of the wall , and no tiles overlap , what is the area of the entire wall ?",d,geometry, 160 , 240 , 360 , 495 , 560 
736,"the area of a square garden is a square feet and the perimeter is p feet . if a = 2 p + 15 , what is the perimeter of the garden , in feet ?",c,geometry, 28 , 36 , 40 , 56 , 64 
737,"the side of a cube is 12 m , find the lateral surface area ?",b,geometry, 816', 516', 716', 216', 916'] 
738,we have a rectangular metallic piece of paper that covers exactly the area of a cube . the length of the piece of paper is 120 inches and the width is 108 inches . what is the volume of the cube in cubic feet is 1 feet is 12 inches ?,a,geometry, a 125', b 120', c 70', d 40', e 10'] 
739,the volume of a cube is 1000 cc . find its surface .,d,geometry, 864 , 556 , 255 , 600 , 267 
740,the volumes of two cones are in the ratio 1 : 10 and the radii of the cones are in the ratio of 1 : 2 . what is the length of the wire ?,a,geometry, 2 : 5', 2 : 9', 2 : 2', 2 : 9', 2 : 1'] 
741,"a circular well with a diameter of 2 meters , is dug to a depth of 14 meters . what is the volume of the earth dug out .",c,geometry, 40 m 3', 42 m 3', 44 m 3', 46 m 3', none of these'] 
742,the length of the rectangular field is double its width . inside the field there is square shaped pond 8 m long . if the area of the pond is 1 / 18 of the area of the field . what is the length of the field ?,e,geometry, 23 , 32 , 34 , 43 , 48 
743,unit size cubes are stacked inside a big rectangular box having dimensions corresponding to three consecutive multiples of 5 . choose exact number of cubes that can completely fill the box .,a,geometry, 750', 850', 950', 1050', none of the above'] 
744,what is the maximum number q of 27 cubic centimetre cubes that can fit in a rectangular box measuring 8 centimetre x 9 centimetre x 12 centimetre ?,c,geometry, 36', 32', 24', 21', 15'] 
745,what is the % change in the area of a rectangle when its length increases by 30 % and its width decreases by 30 % ?,d,geometry, 0 % , 20 % increase , 20 % decrease , 9 % decrease , insufficient data 
746,"what will be the cost of building a fence around a square plot with area equal to 289 sq ft , if the price per foot of building the fence is rs . 58 ?",a,geometry, rs . 3944', rs . 3942', rs . 3987', rs . 3929', rs . 3938'] 
747,"the ratio of male to female in a class is 2 : 3 . the career preference of the students in the class are to be represented in a circle graph . if the area of the graph allocated to each career preference is to be proportional to the number of students who have that career preference , how many degrees of the circle should be used to represent a career that is preferred by one of the males and one of the females in the class ?",d,geometry, a ) 160 degree', b ) 168 degree', c ) 191 degree', d ) 72 degree', e ) 204 degree'] 
748,"each of the 43 points is placed either inside or on the surface of a perfect sphere . if 16 % or fewer of the points touch the surface , what is the maximum number of segments which , if connected from those points to form chords , could be the diameter of the sphere ?",a,geometry, 3 , 11 , 13 , 23 , 38 
749,the size of a flat - screen television is given as the length of the screen ’ s diagonal . how many square inches greater is the screen of a square 24 - inch flat - screen television than a square 17 - inch flat - screen television ?,a,geometry, 143.5 , 154 , 160 , 148.75 , 142.25 
750,"a rectangular tank needs to be coated with insulation . the tank has dimensions of 3 feet , 5 feet , and 2 feet . each square foot of insulation costs $ 20 . how much will it cost to cover the surface of the tank with insulation ?",b,geometry, $ 1100 , $ 1240 , $ 1360 , $ 1480 , $ 1550 
751,the diagonal of a square is twice the side of equilateral triangle then the ratio of area of the triangle to the area of square is ?,b,geometry, 3 √ 9', 3 √ 8', 3 √ 7', 3 √ 5', 3 √ 1'] 
752,a semicircular cubicle has a radius of 14 . what is the approximate perimeter of the cubicle ?,d,geometry, 55', 86', 25', 72', 35'] 
753,"the length of a rectangular field is 7 / 5 its width . if the perimeter of the field is 240 meters , what is the width of the field ?",a,geometry, 50 , 60 , 70 , 80 , 90 
754,two cubes of their volumes in the ratio 343 : 729 . the ratio of their surface area is :,a,geometry, 7 : 9 , 2 : 5 , 3 : 5 , 1 : 5 , 4 : 5 
755,"rectangular tile each of size 45 cm by 50 cm must be laid horizontally on a rectangular floor of size 250 cm by 180 cm , such that the tiles do not overlap and they are placed with edges jutting against each other on all edges . a tile can be placed in any orientation so long as its edges are parallel to the edges of floor . no tile should overshoot any edge of the floor . the maximum number of tiles that can be accommodated on the floor is :",e,geometry, 35 , 40 , 25 , 18 , 20 
756,"a water tank , having the shape of a rectangular prism of base 100 square centimeters , is being filled at the rate of 1 liter per minute . find the rate at which the height of the water in the water tank increases . express your answer in centimeters per minute .",b,geometry, 30 cm', 10 cm', 50 cm', 90 cm', 70 cm'] 
757,"the roof of an apartment building is rectangular and its length is 3 times longer than its width . if the area of the roof is 675 feet squared , what is the difference between the length and the width of the roof ?",b,geometry, 38 . , 30 . , 42 . , 44 . , 46 . 
758,"the area of a rectangular plot is 460 square metres . if the length is 15 % more than the breadth , what is the breadth of the plot ?",b,geometry, 14 m , 20 m , 18 m , 12 m , 15 m 
759,"in a rectangular axis system , what is the area of a parallelogram with the coordinates : ( 2,2 ) , ( 8,2 ) , ( 3,5 ) , ( 9,5 ) ?",a,geometry, 18 . , 28 . , 35 . , 49 . , 52 . 
760,"in measuring the sides of a rectangle , one side is taken 5 % in excess , and the other 4 % in deficit . find the error percent in the area calculated from these measurements .",d,geometry, 0.2 % , 0.4 % , 0.6 % , 0.8 % , 1 % 
761,"what is the total surface area in square meters of a rectangular solid whose length is 5 meters , width is 4 meters , and depth is 1 meters ?",d,geometry, 48 m 2 , 40 m 2 , 50 m 2 , 58 m 2 , 62 m 2 
762,a cube is painted red on all faces . it is then cut into 27 equal smaller cubes . how many v cubes are painted on only 2 faces ?,a,geometry, 12 , 8 , 6 , 10 , 16 
763,"the volume of a sphere with radius r is ( 4 / 3 ) * pi * r ^ 3 and the surface area is 4 * pi * r ^ 3 . if a sperical balloon has a volume of 12348 pi cubic centimeters , what is hte surface area of the balloon in square centimeters ?",e,geometry, a . 40 , b . 100 , c . 400 , d . 1, e . 5
764,the area of a square is 6400 sq cm . find the ratio of the breadth and the length of a rectangle whose length is thrice the side of the square and breadth is 30 cm less than the side of the square ?,a,geometry, 5 : 24 , 5 : 19 , 5 : 13 , 5 : 22 , 5 : 18 
765,the perimeter of a triangle is 28 cm and the inradius of the triangle is 2.0 cm . what is the area of the triangle ?,a,geometry, 28 cm 2 , 27 cm 2 , 29 cm 2 , 25 cm 2 , 35 cm 2 
766,"the area of a triangle will be when a = 1 m , b = 2 m , c = 7 m , a , b , c being lengths of respective sides ?",c,geometry, 3 , 6 , 5 , 9 , 1 
767,"a rectangular farm has to be fenced one long side , one short side and the diagonal . if the cost of fencing is rs . 11 per meter . the area of farm is 1200 m 2 and the short side is 30 m long . how much would the job cost ?",e,geometry, 1276 , 1200 , 2832 , 1299 , 1320 
768,the area of a square is 4489 sq cm . find the ratio of the breadth and the length of a rectangle whose length is twice the side of the square and breadth is 24 cm less than the side of the square .,e,geometry, 5 : 28 , 5 : 19 , 5 : 12 , 5 : 13 , 43 : 134 
769,"a rectangular cube has sides measuring 3 inches long by 2 inches wide by 0.5 inches high . if the surface area of the rectangle is the same as a cube , what do the sides / walls of the cube measure ? round to the nearest whole number .",e,geometry, 4', 5', 6', 7', 2'] 
770,"if the sides of a triangle are 30 cm , 26 cm and 10 cm , what is its area ?",c,geometry, 120 , 110 , 130 , 140 , 150 
771,"the base of a triangular field is three times its altitude . if the cost of cultivating the field at rs . 24.68 per hectare be rs . 333.18 , find its base and height .",e,geometry, 100 m', 125 m', 150 m', 278 m', 300 m'] 
772,the perimeter of a triangle is 39 cm and the inradius of the triangle is 1.5 cm . what is the area of the triangle ?,e,geometry, 22 , 35 , 77 , 54 , 29 
773,"the lateral surface area of cuboid length 12 m , breadth 8 m and height 6 m .",b,geometry, 540 , 240 , 440 , 140 , 340 
774,"a rectangular farm has to be fenced one long side , one short side and the diagonal . if the cost of fencing is rs . 15 per meter . the area of farm is 1200 m 2 and the short side is 30 m long . how much would the job cost ?",d,geometry, 1276', 1200', 2832', 1800', 1236'] 
775,the diagonals of a rhombus are 12 cm and 15 cm . find its area ?,c,geometry, 30 , 45 , 90 , 120 , 180 
776,"in a circle with a radius of 6 , what is the area of the biggest rectangle that can be cut out of this circle ?",d,geometry, 12', 96', 50', 72', 144'] 
777,what is the % change in the area of a rectangle when its length increases by 10 % and its width decreases by 10 % ?,d,geometry, 0 % , 20 % increase , 20 % decrease , 1 % decrease , insufficient data 
778,the area of a circular field is 17.56 hectares . find the cost of fencing it at the rate of rs . 3 per metre approximately,a,geometry, 4457', 4567', 4235', 4547', 4675'] 
779,the area of an isosceles trapezoid with sides of length 5 and bases of length 8 and 14 is ?,c,geometry, 22 , 32 , 44 , 55 , 56 
780,the radius of a circle is increased by 1 % . find how much % does its area increases ?,d,geometry, 2.21 %', 2.07 %', 2.08 %', 2.01 %', 2.11 %'] 
781,"the volume of a rectangular swimming pool is 840 cubic meters and water is flowing into the swimming pool . if the surface level of the water is rising at the rate of 0.5 meters per minute , what is the rate w , in cubic meters per minutes , at which the water is flowing into the swimming pool ?",e,geometry, 0.125', 0.25', 0.5', 0.75', not enough information to determine the rate'] 
782,what is the area of a square field whose sides have a length of 14 meters ?,a,geometry, 196 sq m , 286 sq m , 298 sq m , 267 sq m , 231 sq m 
783,the length of a rectangular plot is 10 mtr more than its width . the cost of fencing the plot along its perimeter at the rate of rs . 6.5 mtr is rs . 1950 . the perimeter of the plot is ?,d,geometry, 126', 156', 190', 300', 260'] 
784,"rectangular tile each of size 70 cm by 30 cm must be laid horizontally on a rectangular floor of size 110 cm by 130 cm , such that the tiles do not overlap and they are placed with edges jutting against each other on all edges . a tile can be placed in any orientation so long as its edges are parallel to the edges of floor . no tile should overshoot any edge of the floor . the maximum number of tiles that can be accommodated on the floor is :",b,geometry, 5 , 6 , 7 , 8 , 9 
785,"a circular ground whose diameter is 34 metres , has a 2 metre - broad garden around it . what is the area of the garden in square metres ?",a,geometry, 226.3', 226.2', 228.2', 227', 226'] 
786,"the sides of a square region , measured to the nearest centimeter , are 7 centimeters long . the least possible value of the actual area of the square region is",a,geometry, 42.25 sq cm', 45.25 sq cm', 43.25 sq cm', 50.25 sq cm', 52.25 sq cm'] 
787,"frank the fencemaker needs to fence in a rectangular yard . he fences in the entire yard , except for one full side of the yard , which equals 40 feet . the yard has an area of 480 square feet . how many feet offence does frank use ?",e,geometry, 14', 47', 54', 180', 64'] 
788,"if the height of a right cone c is 3 and the diameter of the base of c is 8 , what is the distance from the apex of c to any point on the circumference of the base of c ?",b,geometry, 3 √ 2', 5', 5 √ 2', √ ( 67 )', √ ( 73 )'] 
789,"what is the measure of the radius of the circle inscribed in a triangle whose sides measure 8 , 15 and 27 units ?",e,geometry, 8.5 units , 6 units , 3 units , 5 units , 2 units 
790,"if a rectangular billboard has an area of 104 square feet and a perimeter of 42 feet , what is the length of each of the longer sides ?",d,geometry, 4 , 7 , 8 , 13 , 26 
791,"if the difference between the length and breadth of a rectangle is 23 m and its perimeter is 246 m , what is its area ?",b,geometry, 2510 , 3650 , 2530 , 2515 , 2520 
792,perimeter of an equilateral and isosceles is 45 and 40 respectively . at least one of the sides of isosceles is equal to the equilateral . what ' s the base of isosceles triangle ?,d,geometry, 7', 8', 9', 10', 11'] 
793,the volume of a cube is 1728 cc . find its surface ?,a,geometry, 864', 209', 278', 276', 280'] 
794,two isosceles triangles have equal vertical angles and their areas are in the ratio 4 : 9 . find the ratio of their corresponding heights .,e,geometry, 4 / 5', 5 / 4', 3 / 2', 5 / 7', 2 / 3'] 
